,title,body,image,url
51,44만원대 '갤럭시 A25 5G' 국내 출시,"갤럭시 A25 5G는 164.2mm(6.5형)의 슈퍼 아몰레드 디스플레이를 탑재하고, 120Hz 화면 주사율을 지원한다.
갤럭시 A25 5G는 최대 25W의 유선 충전을 지원하고 5천mAh 배터리를 채용했다.
갤럭시 A25 5G는 삼성페이 기능도 지원한다.",https://imgnews.pstatic.net/image/215/2024/01/04/A202401040054_1_20240104091101292.jpg?type=w647,https://n.news.naver.com/mnews/article/215/0001142105?sid=105
52,"KT, SK텔레콤 출신 윤경아 상무 신설 AI랩 소장으로 영입","윤경아 KT AI테크랩(AI Tech Lab)장 상무.
3일 업계에 따르면 KT는 이날 기술혁신부문 AI테크랩(AI Tech Lab)장으로 윤경아 상무를 임명했다.
이번 윤 상무 영입을 기점으로 KT의 두 AI 연구소는 모두 여성 임원이 이끌게 됐다.",https://imgnews.pstatic.net/image/366/2024/01/03/0000959496_001_20240103143301337.jpg?type=w647,https://n.news.naver.com/mnews/article/366/0000959496?sid=105
53,"AI에 규제 하자는 EU, 진흥 장려하는 미국… 한국은 어느 방향?","[디지털데일리 이종현기자] 미국과 유럽연합(EU)이 인공지능(AI)을 대하는 태도에서 명확한 차이를 보이고 있다.
국내에서도 AI 규범 마련에 대한 논의가 이뤄지고 있다.
강지원 김앤장 변호사는 3일 <디지털데일리>와의 통화에서 “EU는 생성형 AI를 포함한 파운데이션 모델(FM)을 고위험 AI처럼 강하게 규제하고 있다”며 “우리나라의 경우 AI 스타트업이 생성형 AI 개발에 관심을 갖고 있고 한창 지원이 필요한 시점인데 섣불리 EU처럼 고강도 규제를 도입하는 것은 신중할 필요가 있어 보인다”고 말했다.
다만 챗GPT의 등장 이후 AI 규범에 대한 양상이 바뀌는 모양새다.
AI 기술이 급속하게 발전하면서 AI가 주는 편익만큼 부작용에 대한 우려가 커짐에 따라 규제의 필요성도 대두되고 있다.
진흥에 많은 공을 들였던 미국도 바이든 행정부 들어 발표한 2023년 행정명령에서는 AI 안전성 평가 의무화, 개인정보보호 강화 등의 내용을 담고 있다.
국가안보전략연구원(NISS)은 작년 11월 미국의 AI 행정명령에 대한 보고서를 통해 “AI의 긍정적인 잠재성은 극대화하고 국가안보, 허위정보 생성, 일자리 등에 미칠 위험성은 최소화하려는 규제로 보인다”고 평가했다.
이에 반해 EU는 고강도의 AI 규제를 예고했다.
대부분의 AI 기업들은 AI가 어떤 데이터로 학습됐는지에 대한 내용을 공개하지 않고 있는데, EU의 AI 법이 본격화될 경우 상당한 파장이 있을 전망이다.",https://imgnews.pstatic.net/image/138/2024/01/03/0002164161_001_20240103175601248.jpg?type=w647,https://n.news.naver.com/mnews/article/138/0002164161?sid=105
54,"“데이터센터 운영 역량 인정 받아” LG CNS, 과기부 표창 수상","-부산, 상암 등 국내와 주요 해외 거점에 IDC 운영
LG CNS 전문가들이 데이터센터 운영 역량을 인정받아 과학기술정보통신부로부터 수상한 표창을 소개하고 있다.
[헤럴드경제=박세정 기자] LG CNS는 데이터센터 운영 역량을 인정받아 지난달 과학기술정보통신부 표창을 수상했다고 4일 밝혔다.
LG CNS는 30년 간의 자체 데이터센터 설계, 구축, 운영 경험을 바탕으로 금융, 유통 등 국내의 다양한 산업군의 고객에게 데이터센터 전문 서비스를 제공하고 있다.
LG CNS는 디지털트윈 등 디지털전환(DX) 신기술을 바탕으로 상암 데이터센터의 전력계통을 3D로 구현해냈다.
조헌혁 LG CNS 클라우드데이터센터사업단 단장은 “우수한 데이터센터 운영 역량과 DX신기술 역량을 바탕으로 오픈 고객의 데이터센터 위탁 운영 사업을 더욱 확대해 나갈 계획”이라고 강조했다.",https://imgnews.pstatic.net/image/016/2024/01/04/20240104000043_0_20240104083503138.jpg?type=w647,https://n.news.naver.com/mnews/article/016/0002247399?sid=105
55,“이러면 아이폰 누가 사?” 40만원 ‘파격’ 갤럭시 나온다…‘갤럭시 A25 5G’ 출시,"갤럭시 A25 5G.
삼성전자는 5일 ‘갤럭시 A25 5G(Galaxy A25 5G)’를 국내 출시한다고 4일 밝혔다.
또 최대 1000니트 밝기를 지원해 햇빛이 강한 야외에서도 선명한 화면을 볼 수 있다.
갤럭시 A25 5G.
후면 카메라는 5000만 화소의 메인 카메라를 탑재했다.
갤럭시 A25 5G는 최대 25W의 유선 충전을 지원한다.
갤럭시 A25 5G.
갤럭시 A25 5G는 삼성페이 기능도 지원한다.
삼성전자 관계자는 “갤럭시 A25 5G는 대화면부터 카메라, 삼성페이까지 삼성 스마트폰만의 모바일 경험을 부담 없이 누릴 수 있는 제품”이라고 말했다.",https://imgnews.pstatic.net/image/016/2024/01/04/20240104000087_0_20240104090301216.jpg?type=w647,https://n.news.naver.com/mnews/article/016/0002247432?sid=105
56,"“헤라클래스 괴력 부럽지 않다” KAIST, 34배 큰 힘 내는 ‘인공근육’ 개발","기존 무게 대비 34배 큰 힘을 내는 인공근육을 개발한 오일권(왼쪽 끝) KAIST 기계공학과 교수 연구팀.[KAIST 제공]
카이스트(KAIST)는 기계공학과 오일권 교수 연구팀이 초저전력에서 작동하며 협소한 공간에서 사용할 수 있는 인공근육을 이용한 소프트 유체 스위치를 개발했다고 4일 밝혔다.
연구팀은 좁은 관 속에서도 큰 힘을 내며 유체 흐름을 제어할 수 있는 이온성 고분자 인공근육을 개발, 이를 소프트 유체 스위치로써 활용했다.
그 결과, 머리카락 정도의 얇은 180㎛(마이크로 미터)의 두께로 제작된 인공근육은 가벼운 무게(10㎎) 대비 34배 이상의 큰 힘을 내며 부드러운 움직임을 나타냈다.
오일권 교수는 “초저전력으로 작동하는 전기화학적 연성 유체 스위치는 유체 제어를 기반으로 하는 소프트 로봇, 소프트 일렉트로닉스, 미세유체공학 분야에서 많은 가능성을 열어줄 수 있다”며 “로봇, 의수 의족 등 생체 의료기기에 이르기까지, 이 기술은 우리 일상에서 초소형 전자 시스템에 쉽게 적용함으로써 다양한 산업현장에서 즉시 활용할 수 있는 잠재력을 지니고 있다”고 말했다.",https://imgnews.pstatic.net/image/016/2024/01/04/20240104000065_0_20240104084701168.jpg?type=w647,https://n.news.naver.com/mnews/article/016/0002247413?sid=105
57,"유튜브, 카톡 추월해 모바일앱 1위 초읽기","'국민 메신저'라는 칭호를 받으며 국내 모바일 플랫폼 1위 자리를 지켜온 카카오톡이 유튜브에 결국 추월당할 위기에 놓였다.
최근 카카오톡과 유튜브의 월간활성이용자수(MAU) 격차가 매달 좁혀지며 곧 1위 플랫폼의 지위가 바뀔 것이란 전망이 나오고 있다.
3일 아이지에이웍스의 빅데이터 분석 솔루션 모바일인덱스 통계에 따르면 지난해 12월 카카오의 메신저 플랫폼 카카오톡의 MAU는 4102만1737명으로, 2위인 구글 유튜브(4102만1401명)에 불과 336명 앞섰다.
카카오톡과 유튜브의 MAU 격차는 2022년 12월 144만2900명가량에서 지난해 3월 84만명대로 100만명 선이 붕괴된 이후 거의 매달 역대 최소치를 경신하며 그해 11월 21만5600명대까지 좁혀졌다.
하지만 지난해 5월에 이어 그해 7~12월 6개월 연속으로 유튜브가 30대에서 MAU 1위를 차지했다.",https://imgnews.pstatic.net/image/009/2024/01/03/0005239331_001_20240103194106249.jpg?type=w647,https://n.news.naver.com/mnews/article/009/0005239331?sid=105
58,34배 큰 힘 발휘하는 초저전력 인공근육 소자 개발,"KAIST, 소프트 유체 스위치 연구
한국과학기술원(KAIST)은 오일권 기계공학과 교수 연구팀이 소프트 유체 스위치를 개발했다고 4일 밝혔다.
이에 연구팀은 좁은 관 속에서도 큰 힘을 내며 유체 흐름을 제어할 수 있는 이온성 고분자 인공근육을 개발해 소프트 유체 스위치로 활용했다.
가벼운 무게(10mg) 대비 34배 이상의 힘을 내며 부드러운 움직임을 보였다.
오일권 교수는 “초저전력으로 작동하는 전기화학적 연성 유체 스위치는 유체 제어 기반 소프트 로봇, 소프트 일렉트로닉스, 미세유체공학 분야에서 많은 가능성을 열어줄 수 있다”며 “이 기술은 우리 일상에서 초소형 전자 시스템에 적용해 산업현장에서 바로 활용할 잠재력이 있다”고 말했다.",https://imgnews.pstatic.net/image/018/2024/01/04/0005648887_001_20240104085901030.jpg?type=w647,https://n.news.naver.com/mnews/article/018/0005648887?sid=105
59,"KT, 신설 AI 테크랩장에 SKT 출신 윤경아 상무 영입","KT AI 테크랩장 윤경아 상무.
(서울=뉴스1) 양새롬 기자 = KT(030200)는 김영섭 대표 취임 후 첫 조직개편에서 신설된 인공지능(AI) 테크랩(Tech Lab)장으로 윤경아 상무를 영입했다고 3일 밝혔다.
KT 측은 ""윤 상무는 고객 중심의 AI 응용 기술과 서비스 개발을 수행할 것""이라고 설명했다.",https://imgnews.pstatic.net/image/421/2024/01/03/0007269622_001_20240103154113770.jpg?type=w647,https://n.news.naver.com/mnews/article/421/0007269622?sid=105
60,,,,https://n.news.naver.com/mnews/article/020/0003540769?sid=105
61,첫 AI 스마트폰이 온다,"삼성전자가 3일 발송한 ‘삼성 갤럭시 언팩 2024’ 초청장 [삼성전자 제공]
삼성전자가 2주 뒤 열릴 갤럭시 언팩 행사에서 세계 최초 ‘온디바이스 AI폰’인 갤럭시S24 시리즈를 공개하며 그 포문을 연다.
삼성전자는 앞서 세계 최초 폴더블폰 상용화에 성공하며 시장을 주도해 나간 것처럼 AI폰 시장을 선점해 시장의 주도권을 놓치지 않겠다는 전략이다.
삼성전자는 전 세계 미디어·파트너사에 미국 캘리포니아주 새너제이에서 17일 오전 10시(현지시간) ‘삼성 갤럭시 언팩 2024(Galaxy Unpacked 2024: Opening a New Era of Mobile AI)’를 개최한다는 내용의 초청장을 3일 발송했다.
삼성전자는 초청장에서 “새로운 모바일 AI 경험과 무한한 가능성으로 가득한 갤럭시 AI와 삼성전자의 혁신을 직접 확인하기 바란다”며 AI로 기술력을 대거 탑재한 갤럭시S24 시리즈의 등장을 예고했다.
이번 갤럭시 언팩 2024의 부제도 모바일 AI의 새 시대 개막(Opening a New Era of Mobile AI)이라고 소개했다.
갤럭시S24 시리즈는 글로벌 스마트폰업계에서 처음으로 ‘AI 스마트폰’이라는 타이틀을 달고 나온다.
삼성전자 최초의 온디바이스 AI폰 갤럭시S24 시리즈는 실시간 통역 통화 서비스 ‘AI 라이브 통역 콜’이 가능한 제품이다.",https://imgnews.pstatic.net/image/016/2024/01/03/20240103000442_0_20240103112515195.jpg?type=w647,https://n.news.naver.com/mnews/article/016/0002247060?sid=105
62,‘AI 주권’ 지켜라... 자국 언어·문화 담은 인공지능 개발 경쟁,"지난달 15일 인도 신생 인공지능(AI) 스타트업 크루트림이 인도 최초의 다국어 대규모 언어 모델(LLM)을 공개했다.
미국 빅테크 중심으로 AI 개발 속도가 빨라지면서 세계 각국이 AI 주권을 지키려는 ‘AI 국가주의’가 본격화되고 있다.
각국이 AI 주권에 관심을 갖는 것은 지난 1년간 AI 개발이 급속도로 빨라지면서 기술, 일자리, 교육, 문화 등 전방위적인 영향이 일어나고 있기 때문이다.
또 다른 AI 스타트업 뤼튼이 개발한 한국어 기반 LLM 애플리케이션(앱)은 사용자가 200만 명을 넘어섰다.",https://imgnews.pstatic.net/image/023/2024/01/04/0003808678_001_20240104061901038.jpg?type=w647,https://n.news.naver.com/mnews/article/023/0003808678?sid=105
63,"활동 적고, 오래 앉아있을수록 ‘신장질환’ 위험 증가","김양균 교수팀, ‘신체 활동량과 좌식 생활에 따른 만성 신질환 발생률’ 연구
신체 활동량이 적을수록, 오래 앉아있을수록 만성 신질환 위험이 증가한다는 연구 결과가 나와 관심을 끌고 있다.
다만, 좌식 시간이 길더라도 신체 활동량이 많으면 만성 신질환 위험도가 증가하지 않음도 확인했다.
김양균 교수는 “실제로 이번 연구 결과 좌식 시간이 길어도 신체 활동량을 늘리면 신장 기능 회복에 도움이 된다고 밝혀졌다”라며 “좌식 생활의 패턴을 바꾸기 어렵더라도 신체활동을 늘려 비만, 심장질환, 만성 신질환 발생을 낮출 수 있다”라고 설명했다.",https://imgnews.pstatic.net/image/092/2024/01/03/0002316913_001_20240103170601183.jpg?type=w647,https://n.news.naver.com/mnews/article/092/0002316913?sid=105
64,"삼성, 45만원대 보급형폰 '갤럭시A25 5G' 출시","갤럭시A25 5G는 164.2mm(6.5형)의 대화면 슈퍼 아몰레드 디스플레이를 탑재하고, 120Hz 화면 주사율을 지원한다.
갤럭시A25 5G 라이트 블루 모델
갤럭시A25 5G는 삼성의 칩셋 보안 플랫폼 ‘삼성 녹스 볼트’가 적용됐다.
근거리 무선통신(NFC)·마그네틱 보안전송(MST) 기술이 모두 적용돼 온·오프라인 결제는 물론 디지털 홈 키, 모바일 운전면허증, 영화 티켓, 멤버십 카드 등 다양한 디지털 월렛 기능을 경험할 수 있다.
갤럭시A25 5G 블루블랙 모델
갤럭시A25 5G 옐로우 모델
갤럭시A25 5G 주요 사양",https://imgnews.pstatic.net/image/018/2024/01/04/0005648874_001_20240104090001042.jpg?type=w647,https://n.news.naver.com/mnews/article/018/0005648874?sid=105
65,"비트코인, 4만5000달러 돌파…21개월 만에 최고치","[이데일리 임유경 기자] 가상자산 대장주 비트코인 가격이 현물 상장지수펀드(ETF) 승인 기대감에 힘입어 4만5000달러까지 올랐다.
시장은 SEC가 ‘아크 21셰어즈 비트코인 ETF’ 심사 최종 마감일인 내년 1월 10일에 맞춰, 비슷한 다른 비트코인 현물 ETF 상품의 출시를 일괄 허용할 것으로 예상하고 있다.
현재 현물 비트코인 ETF에 대한 SEC 승인을 기다리는 자산운용사는 총 14개사다.
블록체인 데이터 분석 업체 쟁글은 최근 발행한 2024년 가상자산 시장 전망 보고서를 통해 비트코인 현물 ETF 출시에 따라 “ 가상자산에 대한 투자가 제한되어 있는 개인 퇴직 연금 계정(IRA) 및 기업 연금 계정(401K)이 ETF를 경유해 비트코인 익스포져를 가져갈 수 있게 될 것”이라고 예상했다.",https://imgnews.pstatic.net/image/018/2024/01/03/0005648109_001_20240103092901046.jpg?type=w647,https://n.news.naver.com/mnews/article/018/0005648109?sid=105
66,"네이버, AI 안전성 연구 조직 '퓨처 AI 센터' 신설","하정우 AI 이노베이션 센터장이 수장
네이버가 최수연 대표이사 직속으로 AI 안전성 연구를 전담하는 조직을 신설했다.
퓨처 AI 센터는 AI 안전성을 높이기 위한 기술 연구를 통해 네이버 AI 윤리 정책을 수립하는 역할을 한다.
퓨처 AI 센터는 약 100명 규모로, 네이버의 AI 전략을 수립·총괄하는 하정우 네이버클라우드 AI 이노베이션 센터장이 수장을 맡는다.",https://imgnews.pstatic.net/image/079/2024/01/03/0003849356_001_20240103160501164.jpg?type=w647,https://n.news.naver.com/mnews/article/079/0003849356?sid=105
67,"정신아 카카오 대표 내정자, 11일부터 직원들과 대화 나선다","강도 높은 경영 쇄신을 주도하게 될 정 내정자가 직원들과 자유로운 소통을 통해 향후 카카오의 방향성을 분명히 할 것으로 보인다.
카카오 측은 “정 내정자가 쇄신TF장으로서 카카오 내부의 다양한 이야기를 듣고 미래 방향성을 검토하는데 참고하기 위해 직접 소통을 진행하기로 했다”고 부연했다.
앞서 정 내정자는 지난달 22일 사내 공지를 통해 “(내년 1월부터) 한쪽에 치우치지 않은 카카오 전체 이야기를 듣기 위해 1000명의 크루를 직접 만나려 한다”며 “미래지향성·거버넌스·사내문화 등 주제별로 그룹을 나눠들을 것이고 주제에 따라 일부는 큰 규모, 일부는 작은 규모로 만날 계획”이라고 밝힌 바 있다.
정 내정자가 밝힌 대로 이번 크루톡은 △AI 시대의 카카오, 기술 이니셔티브, 현 사업/서비스의 방향성을 포함해 △거버넌스 △인사 제도, 일하는 방식 등 제도 △기업 문화 등의 주제로 나눠서 진행된다.
카카오 내부에선 정 내정자가 카카오의 기업정신을 가장 잘 이해하는 인물로 통한다.
김 위원장도 정 내정자가 ‘카카오벤처스의 투자가 카카오 그룹 비즈니스에 도움이 돼야 한다’는 자신의 생각을 제대로 보여준 점을 높이 평가하는 것으로 전해졌다.
카카오는 지난 2일 CA협의체의 권한을 대폭 강화한 후 아직 정식 취임하지 않은 정 내정자를 김 위원장과 함께 CA협의체 공동의장에 앉혔다.",https://imgnews.pstatic.net/image/018/2024/01/04/0005649061_001_20240104104101050.jpg?type=w647,https://n.news.naver.com/mnews/article/018/0005649061?sid=105
68,"산업부, 홍해 해상 물류 리스크...해운업계와 간담회 개최","다만 우리나라에서의 수출품 선적과 인도(引渡)는 정상적으로 진행되고 있어 현재까지 수출입 물동량에 직접적인 영향은 제한적인 것으로 파악됐다.
또한, 수에즈․홍해지역을 경유하는 일부 국내 원유 도입 유조선의 경우 희망봉 우회를 적극 추진하는 등 원유․액화천연가스(LNG) 등 에너지 도입도 차질이 없는 것으로 파악됐다.",https://imgnews.pstatic.net/image/092/2024/01/04/0002316996_001_20240104102003319.jpg?type=w647,https://n.news.naver.com/mnews/article/092/0002316996?sid=105
69,"“AI 모바일 새시대 연다”… 삼성, AI폰 갤S24 17일 공개","삼성전자가 글로벌 미디어 및 파트너들에게 발송한 ‘삼성 갤럭시 언팩 2024’ 초대장.
삼성전자는 새 플래그십 스마트폰 ‘S24’를 공개하는 ‘삼성 갤럭시 언팩 2024’ 초대장을 글로벌 미디어 및 파트너들에게 발송했다고 3일 밝혔다.
언팩 초대장에는 은색 별모양 3개가 둘러싼 조형물이 가운데 있는데, 이는 갤럭시 시리즈의 AI 기능을 상징하는 심벌로 추정된다.
온디바이스 AI는 PC, 스마트폰 등 개별 기기에서 AI 기능을 온전히 소화하는 형태다.
스냅드래건8 3세대는 하이엔드 제품인 갤럭시 S24 울트라에 탑재되고, 일반 프리미엄 제품에는 엑시노스 2200과 나눠 사용될 것으로 전망된다.
갤럭시 S24에는 삼성이 개발한 생성형 AI ‘삼성 가우스’도 적용돼 다양한 기능이 담길 것으로 보인다.
이와 관련해 삼성전자는 지난해 11월 “새롭게 선보일 갤럭시에는 AI 실시간 통역 통화 기능을 탑재할 것”이라고 밝힌 바 있다.
올해는 갤럭시 S24를 비롯해 AI 폰이 대거 쏟아지며 경쟁이 치열해질 것으로 예상된다.",https://imgnews.pstatic.net/image/020/2024/01/04/0003540758_001_20240104062803190.jpg?type=w647,https://n.news.naver.com/mnews/article/020/0003540758?sid=105
70,"‘AI폰이 온다’...미국서 공개되는 갤럭시S24, 사전 예약 혜택 보니","갤럭시S24 렌더링.
삼성전자가 미국에서 스마트폰 갤럭시S24 시리즈를 처음 공개하는 가운데 사전 예약 혜택 정보가 전해졌다.
갤럭시S24 시리즈를 사전 예약하면 더블 스토리지, 갤럭시 워치 할인, 갤럭시 버즈 FE 할인 등 혜택이 예상된다.
삼성전자는 오는 1월 18일 오전 3시(현지 시각 17일 오전 10시) 애플 파크 인근인 미국 캘리포니아주 산호세에서 ‘갤럭시 언팩(제품공개)’을 열어 새 갤럭시S24 시리즈를 공개한다.
갤럭시S24 시리즈는 생성형 인공지능(AI)를 탑재할 것으로 보여 차세대 모바일 기기로 주목받고 있다.
갤럭시S23 시리즈 출고가(256GB 기준)는 ▲기본 115만5000원 ▲플러스 135만3000원 ▲울트라 159만9400원부터 시작했다.
네덜란드 IT매체 갤럭시클럽에 따르면 256GB 기준 갤럭시S24 울트라 모델 가격은 전작 대비 50유로 비싼 1449유로(약 207만원)다.",https://imgnews.pstatic.net/image/024/2024/01/04/0000086668_001_20240104070206111.png?type=w647,https://n.news.naver.com/mnews/article/024/0000086668?sid=105
71,"포스코홀딩스, '차기 회장 후보' 8명서 최정우 제외",") 16일 세계철강협회 총회에서 기조연설을 하고 있는 최정우 회장 (사진=포스코홀딩스)
그리고, 그 내용을 반영해 10일 제5차 후보추천위원회에서 '내부롱리스트후보자'를 최종 결정할 예정이다.
이후, 현재 모집중인 외부후보에 대한 평판조회 결과까지 취합되면, 17일 '내외부롱리스트'를 최종 확정해 외부 저명인사로 구성된 ‘후보추천자문단’의 의견을 받을 계획이다.",https://imgnews.pstatic.net/image/092/2024/01/03/0002316880_001_20240103172206179.jpg?type=w647,https://n.news.naver.com/mnews/article/092/0002316880?sid=105
72,"네이버, 뉴스부문 조직개편…최수연 대표가 직접 챙긴다","뉴스 서비스 최수연 대표 직속 편제
네이버가 뉴스 서비스 부문을 최고경영자(CEO)인 최수연 대표 직속으로 개편했다.
4일 IT 업계에 따르면 네이버는 지난 1일 조직개편을 통해 뉴스 서비스 부문을 최 대표 직속으로 편제했다.
최 대표 직속으로 운영하는 조직으로 AI 안전성을 연구해 책임감 있는 AI 개발을 이끈다.",https://imgnews.pstatic.net/image/277/2024/01/04/0005362871_001_20240104110501352.png?type=w647,https://n.news.naver.com/mnews/article/277/0005362871?sid=105
73,스포츠 하이라이트 AI가 뽑아준다…SKT·네이버 등 공동 도입,"3사는 또 중계방송 내에서 광고를 트래킹하여 광고의 빈도, 노출 시간을 측정하여 광고주와 스포츠 관계자의 광고비 정산을 AI로 자동 분석하고, 중계방송의 광고를 자동으로 인식하여 시청자를 타겟팅한 광고로 자동으로 바꿔주는 시스템을 도입할 예정이다.",https://imgnews.pstatic.net/image/215/2024/01/04/A202401040044_1_20240104085605066.jpg?type=w647,https://n.news.naver.com/mnews/article/215/0001142102?sid=105
74,"티맥스소프트, 홈페이지 개편…저전력·고효율 ARM 서버 적용","(서울=연합뉴스) 최현석 기자 = 기업용 소프트웨어(SW) 전문기업 티맥스소프트는 저전력·고효율을 실현하는 ARM 기반 서버를 적용한 새 홈페이지를 개설했다고 4일 밝혔다.
티맥스소프트는 SaaS(서비스형 소프트웨어) 중심의 클라우드 역량을 널리 알리고 고객, 주주 등과 적극 소통하기 위해 홈페이지 개편을 단행했다고 설명했다.
티맥스소프트 이형배 대표는 ""홈페이지 개편을 기점으로 고객들에게 글로벌 소프트웨어 기업으로의 성장 목표를 알리고, 기술력과 사업 경쟁력을 발휘해 의미 있는 성과를 만들어 가겠다""고 말했다.",https://imgnews.pstatic.net/image/001/2024/01/04/AKR20240104038300017_01_i_P4_20240104093419722.jpg?type=w647,https://n.news.naver.com/mnews/article/001/0014424839?sid=105
75,"""모바일의 새로운 시대"" AI 담은 갤럭시 S24, 18일 새벽 공개된다","삼성전자가 스마트폰용 인공지능(AI)이 담긴 최신형 플래그십 스마트폰 '갤럭시S24' 시리즈를 18일 공개한다.
삼성전자는 '삼성 갤럭시 언팩 2024'를 미국 캘리포니아주 새너제이에서 17일 오전 10시(현지시간) 개최한다는 초청장을 3일 전 세계 언론과 협력사에 발송했다.
아울러 이 제품에 탑재되는 '갤럭시 AI'의 기능을 처음으로 선보이게 된다.
삼성전자는 갤럭시S24가 '세계 최초 AI 기능을 탑재한 스마트폰'임을 내세울 전망이다.
이날 동시에 공개한 홍보 영상을 보면 세계 최초 TV폰·대화면·방수 기능·폴더블폰 등 삼성전자 휴대폰이 앞서 선도적으로 내놓았던 기능과 기술을 뽐내면서 같은 대열에 '갤럭시 AI'를 올려놓고 ""또 한 번 새로운 시대의 시작""이라는 문구와 함께 갤럭시S24 제품의 실루엣을 드러냈다.
삼성전자는 ""새로운 모바일 AI 경험과 무한한 가능성으로 가득한 갤럭시 AI와 삼성전자의 혁신을 직접 확인하시길 바란다""고 밝혔다.",https://imgnews.pstatic.net/image/469/2024/01/03/0000778418_001_20240103110101491.jpg?type=w647,https://n.news.naver.com/mnews/article/469/0000778418?sid=105
76,"LG CNS, 데이터센터 안전성 인정받아 과기정통부 표창 수상","(서울=뉴스1) 김승준 기자 = LG CNS(064400)는 안전성, 친환경 측면에서 데이터센터 운영 역량을 인정받아 과학기술정보통신부 표창을 받았다고 4일 밝혔다.
LG CNS는 30년간의 자체 데이터센터 설계, 구축, 운영 경험을 바탕으로 금융, 유통 등 국내의 다양한 산업군의 고객에게 데이터센터 전문 서비스를 제공하고 있다.
LG CNS 데이터센터는 고객에게 365일 24시간 무중단으로 안정적 서비스를 제공하려고 무정전 전원공급장치(UPS), 무정전 절체스위치(STS) 등을 갖추고 있다.",https://imgnews.pstatic.net/image/421/2024/01/04/0007270439_001_20240104111518599.jpg?type=w647,https://n.news.naver.com/mnews/article/421/0007270439?sid=105
77,'갤럭시 AI' 온다…17일 美서 갤럭시 S24 공개,"삼성전자는 오는 17일 오전 10시(현지시간) 미국 캘리포니아주 새너제이에서 '삼성 갤럭시 언팩 2024'를 개최한다고 3일 공식 발표했다.
갤럭시 언팩 2024 초대장[사진 제공=삼성전자]
삼성 측은 ""새로운 모바일 AI 경험과 무한한 가능성으로 가득한 갤럭시 AI와 삼성전자의 혁신을 직접 확인해달라""고 밝혔다.
갤럭시S24 시리즈는 삼성전자의 첫 AI 스마트폰이다.
이번 신상품에는 기기 안에서 정보를 자체적으로 수집하고 연산할 수 있는 '온디바이스 AI' 기능이 탑재될 것으로 예상된다.
실시간 통역 통화 서비스 'AI 라이브 통역 콜'을 비롯해 생성형 AI를 활용한 사진 편집, 문서 요약 기능 등이 담길 것으로 보인다.",https://imgnews.pstatic.net/image/277/2024/01/03/0005362213_001_20240103140201332.jpg?type=w647,https://n.news.naver.com/mnews/article/277/0005362213?sid=105
78,"새학기 키즈폰 찾는다면…SKT, 30만원대 'ZEM 포켓몬2' 출시","패키지 박스는 다양한 용도로 사용할 수 있는 레디백이며 포켓몬 캐릭터를 활용해 꾸밀 수 있는 투명 케이스, 캐릭터 키링과 이니셜 파츠, 스티커 등이 포함돼 있다.
또한 ZEM 앱을 통해 아이의 스마트폰 전체 사용 시간 및 사용 가능 앱과 사용 시간을 맞춤 관리할 수 있고 실시간 아이 위치 조회, 유해 콘텐츠 차단 등 안심 케어 기능도 제공한다.
양치질을 통해 포켓몬을 수집하여 도감을 채우며 즐겁게 양치 습관을 길러나갈 수 있는 '포켓몬스마일'과 카카오뱅크와 제휴해 만 7세부터 아이들의 첫 금융이자 용돈 서비스로 활용할 수 있는 '카카오뱅크 mini', 다양한 언어를 학습하는 데에 용이한 '네이버 사전', '단어 퀴즈' 등도 내장돼 있다.
유철준 SK텔레콤 스마트 디바이스(Smart Device) CT 담당(부사장)은 ""어린이에게 딱 맞는 단말과 액세서리, 부모님까지 만족할 수 있는 안심 기능과 서비스로 패키지를 구성했고 앞으로도 이용자의 다양한 필요를 충족하는 스마트폰을 선보일 예정”이라고 말했다.",https://imgnews.pstatic.net/image/015/2024/01/04/0004932774_001_20240104092201028.jpg?type=w647,https://n.news.naver.com/mnews/article/015/0004932774?sid=105
79,"KT, AI테크랩장에 SKT 출신 윤경아 상무 영입","KT가 최근 조직개편을 통해 신설한 AI테크랩의 리더로 SK텔레콤과 현대카드 출신의 윤경아 상무를 영입했다.
회사 측은 “AI와 빅데이터, 클라우드 기술 전문가로 고객 중심의 AI 응용 기술과 서비스 개발을 수행할 것”이라고 설명했다.
AI테크랩은 초거대AI 믿음을 기반으로 고객 중심의 AI 응용 기술과 서비스, 플랫폼 개발 역할을 맡고 있다.",https://imgnews.pstatic.net/image/092/2024/01/03/0002316897_001_20240103154901159.jpg?type=w647,https://n.news.naver.com/mnews/article/092/0002316897?sid=105
